Content ID,Content Type,Category,Reaction Type,Sentiment,Score,Datetime,,category,sum,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,worried,negative,12,7/5/2020 3:37,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,cherish,positive,70,4/28/2021 15:16,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,indifferent,neutral,20,1/31/2021 0:54,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,adore,positive,72,8/29/2020 11:37,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,positive,45,10/15/2020 12:09,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,positive,65,8/2/2020 21:20,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,negative,15,10/31/2020 21:46,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,heart,positive,60,10/12/2020 9:40,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,want,positive,70,12/12/2020 12:22,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,like,positive,50,1/9/2021 16:37,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,hate,negative,5,8/23/2020 4:39,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,positive,65,12/22/2020 4:20,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,disgust,negative,0,11/7/2020 8:49,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,adore,positive,72,4/17/2021 22:45,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,negative,15,4/21/2021 0:21,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,positive,45,7/19/2020 10:33,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,positive,45,7/6/2020 2:08,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,positive,65,3/26/2021 5:42,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,9/13/2020 11:24,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,1/28/2021 21:06,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,neutral,20,1/20/2021 1:15,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,9/3/2020 1:15,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,1/9/2021 10:46,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,neutral,20,9/19/2020 22:29,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,5/29/2021 7:21,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,5/15/2021 19:04,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,8/15/2020 12:27,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,3/31/2021 15:51,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2/15/2021 3:32,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,negative,15,3/29/2021 19:03,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,negative,15,7/29/2020 10:40,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,5/8/2021 13:47,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,11/6/2020 2:36,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,7/25/2020 16:31,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,12/4/2020 0:56,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,9/22/2020 2:08,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,7/5/2020 5:50,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,positive,70,10/20/2020 12:11,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,1/11/2021 6:02,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,positive,70,2/28/2021 7:51,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,12/6/2020 13:45,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,5/5/2021 9:54,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,interested,positive,30,8/27/2020 18:36,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,10/15/2020 1:29,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,1/15/2021 11:33,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,3/1/2021 20:26,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,11/28/2020 2:11,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,6/26/2020 19:05,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,12/30/2020 13:37,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,2/14/2021 21:15,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,3/27/2021 20:07,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,negative,10,8/23/2020 7:38,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,11/9/2020 8:23,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,5/12/2021 20:45,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,4/15/2021 13:23,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,8/16/2020 22:58,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,9/11/2020 16:22,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,4/13/2021 1:43,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,12/13/2020 15:59,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,negative,10,12/3/2020 8:08,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,10/13/2020 16:31,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,positive,70,12/4/2020 10:04,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,1/25/2021 11:00,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,5/4/2021 19:40,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,7/23/2020 19:31,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,positive,65,1/6/2021 6:08,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,negative,12,10/21/2020 3:48,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,negative,12,2/23/2021 22:36,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,1/26/2021 1:00,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,12/18/2020 14:07,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20,5/23/2021 23:27,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,negative,12,10/31/2020 3:17,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20,2/20/2021 20:02,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,10/28/2020 13:14,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,8/30/2020 0:08,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,12/8/2020 13:12,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,11/4/2020 21:06,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,8/24/2020 13:48,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,1/5/2021 13:15,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,positive,72,2/28/2021 9:21,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10,9/22/2020 4:09,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,11/8/2020 2:43,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,positive,65,10/26/2020 11:48,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,11/4/2020 14:58,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,positive,65,5/31/2021 1:24,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,3/7/2021 6:31,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,6/17/2021 23:27,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,7/27/2020 23:54,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,4/19/2021 1:45,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50,10/5/2020 13:55,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,9/28/2020 8:49,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10,2/25/2021 4:02,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,12/24/2020 22:31,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,6/15/2021 12:15,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10,5/3/2021 23:10,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,2/12/2021 4:23,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,positive,72,8/31/2020 0:39,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20,1/11/2021 8:47,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,8/2/2020 20:28,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,10/18/2020 12:49,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,3/28/2021 8:08,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2/11/2021 4:02,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,8/12/2020 23:43,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,1/7/2021 2:48,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,interested,positive,30,10/27/2020 3:58,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,2/19/2021 0:55,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,6/8/2021 10:45,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50,10/18/2020 4:17,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,11/5/2020 13:54,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,8/16/2020 12:12,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,10/14/2020 14:55,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,4/1/2021 12:04,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50,9/25/2020 6:17,,,,,,,
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,audio,travel,intrigued,positive,45,3/3/2021 18:40,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,positive,30,10/30/2020 3:52,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,like,positive,50,2/12/2021 5:48,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,disgust,negative,0,2/8/2021 3:28,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,positive,30,4/2/2021 7:49,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,negative,12,6/30/2020 5:53,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,negative,12,10/22/2020 23:10,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,indifferent,neutral,20,6/16/2021 13:46,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,cherish,positive,70,8/10/2020 13:42,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,adore,positive,72,7/26/2020 19:34,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,interested,positive,30,12/12/2020 15:31,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,want,positive,70,8/21/2020 15:22,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,neutral,20,5/31/2021 20:37,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,neutral,20,2/14/2021 6:00,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,disgust,negative,0,2/15/2021 20:35,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,9/8/2020 14:01,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,negative,12,10/28/2020 7:37,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,positive,30,11/21/2020 19:53,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,10/16/2020 22:41,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,1/8/2021 12:46,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,9/7/2020 6:55,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,1/26/2021 16:14,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,negative,12,9/15/2020 22:47,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,positive,65,11/9/2020 0:34,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,like,positive,50,9/3/2020 13:36,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,indifferent,neutral,20,2/1/2021 4:49,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,4/14/2021 18:36,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,positive,65,1/12/2021 11:57,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,negative,10,11/2/2020 22:53,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,heart,positive,60,3/8/2021 0:05,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,9/14/2020 5:11,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,negative,10,7/28/2020 9:50,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,6/30/2020 1:25,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72,1/26/2021 19:53,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,cherish,positive,70,6/30/2020 7:10,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72,5/19/2021 16:20,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,3/11/2021 23:55,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,10/17/2020 22:39,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72,4/12/2021 17:12,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,11/25/2020 1:57,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0,6/9/2021 9:41,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,peeking,neutral,35,5/20/2021 17:51,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,9/30/2020 18:09,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,positive,75,10/7/2020 16:03,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,10/7/2020 1:24,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,1/11/2021 16:13,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0,12/26/2020 6:13,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0,6/15/2021 17:31,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,5/21/2021 9:25,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,positive,45,11/14/2020 15:11,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,positive,75,5/5/2021 15:38,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,positive,30,8/17/2020 10:08,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,positive,45,12/31/2020 5:53,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,negative,0,11/21/2020 3:14,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,negative,5,10/5/2020 18:00,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,positive,70,5/28/2021 15:20,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,negative,5,1/12/2021 12:14,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15,2/20/2021 0:07,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,positive,45,7/14/2020 21:01,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,negative,12,6/5/2021 10:04,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,want,positive,70,3/23/2021 1:55,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,positive,70,5/18/2021 9:52,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15,8/31/2020 5:22,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50,6/4/2021 16:57,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,negative,0,1/1/2021 11:23,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,negative,10,5/29/2021 4:16,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,positive,30,7/18/2020 10:43,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,adore,positive,72,11/7/2020 1:54,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50,8/11/2020 12:01,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,negative,10,7/24/2020 18:23,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15,10/8/2020 8:38,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,neutral,20,2/5/2021 13:05,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,neutral,20,11/9/2020 3:05,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,positive,30,7/26/2020 10:36,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50,5/19/2021 4:30,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,positive,75,11/15/2020 22:53,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,negative,12,2/4/2021 13:45,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,positive,45,8/1/2020 23:38,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,positive,75,9/22/2020 17:07,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,positive,72,5/21/2021 12:47,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,neutral,35,2/25/2021 12:05,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0,4/10/2021 9:41,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,negative,12,4/6/2021 19:56,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,negative,12,4/5/2021 16:42,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0,12/14/2020 12:53,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,positive,60,3/6/2021 10:03,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,10/12/2020 1:42,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,11/14/2020 10:25,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,6/7/2021 12:44,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,2/13/2021 13:45,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65,5/8/2021 11:21,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,11/20/2020 19:09,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,7/18/2020 3:52,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65,8/27/2020 15:23,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10,9/29/2020 2:49,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,8/17/2020 14:29,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,8/16/2020 17:45,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,7/6/2020 0:08,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,positive,60,7/22/2020 1:15,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,5/16/2021 13:24,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65,5/20/2021 22:09,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,2/11/2021 8:54,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45,8/3/2020 17:58,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,9/18/2020 16:29,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,3/27/2021 8:58,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10,7/13/2020 21:02,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,positive,75,1/19/2021 3:07,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,4/30/2021 6:11,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,4/4/2021 1:34,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,neutral,20,2/3/2021 18:41,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0,10/6/2020 10:20,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,interested,positive,30,11/7/2020 17:59,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10,12/22/2020 1:07,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,neutral,20,3/20/2021 14:45,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45,8/14/2020 9:02,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45,9/20/2020 19:55,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,12/20/2020 16:12,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,positive,72,5/8/2021 18:54,,,,,,,
